Type,Number,Entry,Exit,Infant vocalizations,Parent vocalizations,Vocalizations,Referent,sound,Others,Duration
E,51,238.52,239.88,,parent vocalization,咦？,,,,1.4
E,52,254.8,255.28,Infant vocalizes,,嗯！,,,,0.52
E,53,269,270.76,,Parent vocalizes,咦咦咦咦,,,,1.8
E,54,274.6,275.2,,Parent vocalizes,做啥？,,,,0.64
E,55,283,283.84,,,稍微停一下，她要大便了。,this video stopped. Change to video 0007,,others,0.88
T,13,0,0,ZBZJ31-c2 Part2- no condition shift,0.04,"Video: ""L:\Studies\Mandarin walking\Videos\Videos\20150520-zbzj31\20150520-zbzj31-freeplay-c2\20150520-zbzj31-freeplay-c2.2.MTS""<BR>",,,,
E,1,0,0,,,,Mom,,,0.04
E,2,13.6,14.2,Infant vocalizes,,嗯嗯,,,,0.64
E,3,14,15.72,,Parent vocalizes,哦呵呵呵,,,,1.76
E,4,21.28,22.48,,Parent vocalizes,哎哟，啊，球球呢？,,,,1.24
E,5,46.08,47.6,Infant vocalizes,,嗯，妈妈,,,,1.56
E,6,64.44,66.76,infant vocalization,,赫,,,,2.36
E,7,76.8,78.44,Infant vocalizes,,啊呃啊,,,,1.68
E,8,81.16,84.48,,Parent vocalizes,依依呀 你自己玩一会好吗？妈妈要填问卷了 好吗？,,,,3.36
E,9,85.24,86.76,Infant vocalizes,,啊呃,,,,1.56
E,10,90.44,91.36,,Parent vocalizes,咦咦咦咦咦,,,,0.96
E,11,102.76,104.76,,parent vocalization,咦,,,,2.04
E,12,107.44,109.68,,Parent vocalizes,来，把这个套进去,,,,2.28
E,13,110.8,112.04,,Parent vocalizes,把它拿出来,,,,1.28
E,14,114.92,118.12,,parent vocalization,欧 把它套进去,,,,3.24
E,15,117.92,121.24,,parent vocalization,欧 丢掉啦,,,,3.36
E,16,123.08,124.08,,Parent vocalizes,套进去,,,,1.04
E,17,129.24,131.96,,Parent vocalizes,咦，啊嘿嘿嘿，套进去了，是吗？,,,,2.76
E,18,132.08,133.64,infant vocalization,,嗯！,,,,1.6
E,19,133.36,134.8,,parent vocalization,哦不要啦？,,,,1.48
E,20,134.84,138.12,infant vocalization,,嗯~！ 嗯嗯嗯,,,,3.32
E,21,138.2,140.16,,Parent vocalizes,车车过来了啊，依依呀,,,,2
E,22,142.04,144.52,,Parent vocalizes,噢噢噢，摔跤,,,,2.52
E,23,151.6,152.64,,Parent vocalizes,依依呀,,,,1.08
E,24,155.8,156.96,,Parent vocalizes,依依呀,,,,1.2
E,25,172.76,178.24,,Parent vocalizes,噢噢噢噢，噢噢噢噢，摔跤摔跤，不要往后面推了,,,,5.52
E,26,181.12,184.08,,parent vocalization,到哪里去啊 到哪里去,,,,3
E,27,181.36,182.88,infant vocalization,,呃呃,,,,1.56
E,28,187.12,189.16,Infant vocalizes,,呃 呃 啊 呃 啊,,,,2.08
E,29,189.16,192.16,,Parent vocalizes,这个不能碰，这个不能碰，我先把它放外面去,,,,3.04
E,30,196.64,197.28,Infant vocalizes,,赫,,,,0.68
E,31,198,199.32,,Parent vocalizes,我们玩玩具去好吗？,,,,1.36
E,32,199.32,199.92,Infant vocalizes,,啊,,,,0.64
E,33,202.16,207.16,,Parent vocalizes,熊熊呢？熊熊呢？么！,,,,5.04
E,34,206.88,208.64,Infant vocalizes,,大象,,,,1.8
E,35,208.64,210.16,,Parent vocalizes,这不是姐姐，这是熊熊,,,,1.56
E,36,211.8,212.32,,parent vocalization,咦？,,,,0.56
E,37,211.96,213.08,infant vocalization,,哒哒,,,,1.16
E,38,213.56,214.36,,Parent vocalizes,你好啊,,,,0.84
E,39,218.56,219.2,Infant vocalizes,,呃,,,,0.68
E,40,218.6,221.68,,parent vocalization,欧呜 摔跤了吧,,,,3.12
E,41,222.64,225.28,,Parent vocalizes,来，到妈妈这儿来，依依来,,,,2.68
E,42,226.12,230,Infant vocalizes,,嘿嘿嘿 啊哦诶,,,,3.92
E,43,230,233,,Parent vocalizes,哦哇哇哇哇啊啊噢,,,,3.04
E,44,239.4,247.76,,Parent vocalizes,哎，摔跤摔跤，又皮了是吗？诺诺诺，不能捣蛋的,,,,8.4
E,45,249.4,250.6,,Parent vocalizes,一，二,,,,1.24
E,46,250.68,252.48,,parent vocalization,小凳子,,,,1.84
E,47,257.48,260.48,,parent vocalization,嘿嘿 哦呜呜呜,,,,3.04
E,48,262.04,262.88,Infant vocalizes,,啊哈,,,,0.88
E,49,262.88,263.44,,Parent vocalizes,呜呜,,,,0.6
E,50,270.4,272.28,,Parent vocalizes,依依跟着跳,,,,1.92
E,51,290.76,291.84,,Parent vocalizes,还有嘛,,,,1.12
E,52,301.4,302.68,,Parent vocalizes,噢噢噢噢,,,,1.32
E,53,320.08,322.56,,Parent vocalizes,哇！哇！,,,,2.52
E,54,328.12,333.04,,parent vocalization,咦，咦，哎嘿嘿嘿,,,,4.96
E,55,344.8,348.72,,Parent vocalizes,便便完了我喊，妈妈！妈妈,,,,3.96
E,56,350.32,351.8,infant vocalization,,嗯,,,,1.52
E,57,364.4,370,,Parent vocalizes,咦，咦，被发现了,,,,5.64
E,58,379.76,383.48,Infant vocalizes,,呃嗬呃 呃,,,,3.76
E,59,383.48,384.36,,Parent vocalizes,噢噢噢,,,,0.92
E,60,384.92,388.72,Infant vocalizes,,crying,,,,3.84
E,61,389.28,391.28,infant vocalization,,嗯,,,,2.04
E,62,391.28,392.56,infant vocalization,,呃,,,,1.32
E,63,393.56,395.6,infant vocalization,,呃嗬呃,,,,2.08
E,64,396.28,399.8,infant vocalization,,呃呃嗯,,,,3.56
T,14,0,0,ZBZJ33-freeplayc2,0.04,"Video: ""L:\Studies\Mandarin walking\Videos\Videos\20150528-zbzj33\20150528-zbzj33-freeplay-c2\20150528-zbzj33-freeplay-c2.MTS""<BR>",,,,
E,1,0,0,,,,Mom,,,0.04
E,2,3,9.12,,parent vocalization,这是什么呀？小朋友。小朋友在干嘛呀？在拉臭臭,,,,6.16
E,3,9.6,14.2,,Parent vocalizes,翻翻，哦，这是什么啊？,,,,4.64
E,4,15.8,21.52,,Parent vocalizes,洗手巾，洗手巾，看看还有什么啊？,,,,5.76
E,5,41,42.2,,Parent vocalizes,这是什么,,,,1.24
E,6,49.64,50.32,,Parent vocalizes,哦毛毛虫,,,,0.72
E,7,52,53.36,,Parent vocalizes,给你xx,,,,1.4
E,8,61.92,64.52,,Parent vocalizes,摇摇它，摇摇它,,,,2.64
E,9,70,72.08,,Parent vocalizes,哎哟，撞到了，给我,,,,2.12
E,10,72.4,73.48,,Parent vocalizes,给妈妈,,,,1.12
E,11,80,81.92,,Parent vocalizes,就喜欢这个啊？,,,,1.96
E,12,88,93.44,,Parent vocalizes,毛毛虫能带回你家吗？ 转 转,,,,5.48
E,13,98.68,101.92,,Parent vocalizes,哎哟，毛毛虫呢？在那,,,,3.28
E,14,104.72,111.28,,Parent vocalizes,在那去吧去吧拿过来，去，去,,,,6.6
E,15,107.28,108.28,Infant vocalizes,,嗯,,,,1.04
E,16,116.56,121.16,,Parent vocalizes,嗯，给我，给我，给我，给，哎呀，够不着呀给我呀,,,,4.64
E,17,122.48,125.2,,Parent vocalizes,爬过来给我呀，我够不着呀,,,,2.76
E,18,125.2,127.28,,Parent vocalizes,好了，不给我,,,,2.12
E,19,130.8,135.6,,Parent vocalizes,宝宝，嘟嘟嘟嘟嘟嘟嘟嘟嘟,,,,4.84
E,20,137.08,138.64,,Parent vocalizes,给我,,,,1.6
E,21,138.64,142.44,,Parent vocalizes,不要这个我要那个，毛毛虫，就那个那个给我,,,,3.84
E,22,143.88,145.72,,Parent vocalizes,不要这个呀，我要那个,,,,1.88
E,23,147,149.84,,Parent vocalizes,对，手上这个给我，恩，这个给我，那个给你,,,,2.88
E,24,151,151.72,,Parent vocalizes,给你,,,,0.76
E,25,151.72,153.08,Infant vocalizes,,呃嗯,,,,1.4
E,26,163.24,164.68,,Parent vocalizes,咚，再给我？,,,,1.48
E,27,167,168.16,,Parent vocalizes,给妈妈,,,,1.2
E,28,170.8,172.6,,Parent vocalizes,这个给我 诶,,,,1.84
E,29,179,181.96,,Parent vocalizes,它跑掉了，跑掉了，跑掉了,,,,3
E,30,182.8,183.84,,Parent vocalizes,去拿,,,,1.08
E,31,192.2,194.6,,Parent vocalizes,这边来，这边来，这边,,,,2.44
E,32,195.84,198.88,,Parent vocalizes,看看这个，呜呜呜,,,,3.08
E,33,205.84,207.36,,Parent vocalizes,这个，给妈妈,,,,1.56
E,34,209.4,212.12,,Parent vocalizes,你看看...呜呜呜,,,,2.76
E,35,214.72,216.84,,parent vocalization,你还是喜欢这个东西啊？啊？,,,,2.16
E,36,222.68,233.68,,Parent vocalizes,没了，没了，在哪，没了，在哪,,,,11.04
E,37,239,242.8,,Parent vocalizes,哎，听好了，哎呀嗬嗬嗬东西呢？,,,,3.84
E,38,244.4,245.68,,Parent vocalizes,嗬嗬嗬东西呢？,,,,1.32
E,39,251.4,252.44,,Parent vocalizes,嗬嗬嗬东西呢？,,,,1.08
E,40,261,262.72,,Parent vocalizes,哟这个也响的嘛,,,,1.76
E,41,263.24,267.84,,Parent vocalizes,还有一个，拿出来 哦，还有一只球,,,,4.64
E,42,268.6,270.76,,Parent vocalizes,皮球，拿出来,,,,2.2
E,43,271.76,272.64,,Parent vocalizes,拿出来,,,,0.92
E,44,272.96,273.36,,Parent vocalizes,还有什么,,,,0.44
E,45,275,275.8,,Parent vocalizes,还有吗,,,,0.84
E,46,281,282.52,,Parent vocalizes,哦，还有一只，给我,,,,1.56
E,47,285,286.56,,Parent vocalizes,哦这是什么，这不好，放走,,,,1.6
E,48,287.04,287.6,,Parent vocalizes,还有吗,,,,0.6
E,49,288.8,289.88,,Parent vocalizes,再拿，给我,,,,1.12
E,50,292.36,295.04,Infant vocalizes,,呃呃,,,,2.72
E,51,295.04,296.76,,Parent vocalizes,哦，给你，你扔,,,,1.76
E,52,297,298,,Parent vocalizes,扔进去,,,,1.04
E,53,298.6,299.36,,Parent vocalizes,扔进去,,,,0.8
E,54,302.68,303.16,Infant vocalizes,,呃呜,,,,0.52
E,55,303.84,306.76,,parent vocalization,好了，都让你拿出来了，没东西了,,,,2.96
E,56,307.8,309.56,,Parent vocalizes,嗯，球进去了,,,,1.8
E,57,311.04,311.88,,Parent vocalizes,球球拿出来,,,,0.88
E,58,325.28,327.2,,parent vocalization,呃！哎呀呀,,,,1.96
E,59,327.12,327.84,,Parent vocalizes,好，再来,,,,0.76
E,60,342.8,343.52,,Parent vocalizes,嗯，小熊,,,,0.76
E,61,344.44,345.4,Infant vocalizes,,啊啊啊,,,,1
E,62,345.44,347.92,,Parent vocalizes,哦，小熊啊,,,,2.52
E,63,348.4,355.32,,Parent vocalizes,嘿咯咯，我是小熊，握握手，握握手，握握手,,,,6.96
E,64,357.12,363.72,,Parent vocalizes,哦 这是什么？眼睛，眼睛，鼻子，抱抱,,,,6.64
E,65,365.16,368.84,,Parent vocalizes,给小熊抱抱，抱抱 抱抱 抱抱,,,,3.72
E,66,369.2,370.64,,Parent vocalizes,哦，小熊的眼睛呢？,,,,1.48
E,67,371.92,373.04,Infant vocalizes,,抱抱,,,,1.16
E,68,373.04,373.76,,Parent vocalizes,抱抱,,,,0.76
E,69,375.04,375.72,Infant vocalizes,,抱抱,,,,0.72
E,70,375.72,376.16,,Parent vocalizes,你要什么？,,,,0.48
E,71,376.8,377.4,Infant vocalizes,,球,,,,0.64
E,72,376.8,377.4,,Parent vocalizes,球,,,,0.64
E,73,377.4,380.72,,,皮球，皮球,,,,3.36
E,74,380.72,381.2,Infant vocalizes,,呀,,,,0.52
E,75,381.2,382.6,,Parent vocalizes,哎哟，皮球扔过来,,,,1.44
E,76,382.6,383.64,,Parent vocalizes,嘿！,,,,1.08
E,77,383.64,386.52,,Parent vocalizes,扔过去，扔过去，等会再扔过来,,,,2.92
E,78,389.6,392.36,,parent vocalization,怎么突然。。。,,,,2.8
E,79,393.4,394.16,,Parent vocalizes,球球呢,,,,0.8
E,80,396,396.6,,Parent vocalizes,球球呢,,,,0.64
E,81,408.08,410.36,,Parent vocalizes,拿过来，扔过来，扔过来,,,,2.32
E,82,412.56,413.28,,Parent vocalizes,扔过来 扔过来,,,,0.76
E,83,416.2,419.72,,Parent vocalizes,球，过来，球，过来,,,,3.56
E,84,422.8,425.2,,Parent vocalizes,噢哟，丢过来，求过来，再丢,,,,2.44
E,85,429,431.36,,Parent vocalizes,丢过来，丢过来,,,,2.4
E,86,433.04,436.88,,Parent vocalizes,噢哟，再来，扔的那么重啊 再来一次,,,,3.88
E,87,438.08,440.64,,Parent vocalizes,呃耶耶耶耶....oh 虫没咯,,,,2.6
E,88,443,445.48,,Parent vocalizes,呃，那边不要好哦，噢噢，出来了,,,,2.52
E,89,446.12,448.2,,Parent vocalizes,嘟嘟嘟嘟嘟嘟，去捡,,,,2.12
E,90,453,454.8,,Parent vocalizes,大力扔,,,,1.84
E,91,455.12,456.48,,parent vocalization,扔,,,,1.4
E,92,456.48,460.84,,parent vocalization,kuqu kuqu （parent imitate sound effect),,,,4.4
E,93,470.08,471.76,,Parent vocalizes,扔进去,,,,1.72
E,94,472.32,473.44,,Parent vocalizes,放进去,,,,1.16
E,95,476.72,477.24,,Parent vocalizes,放进去,,,,0.56
E,96,479.24,481,,Parent vocalizes,噢噢丢这儿啦,,,,1.8
E,97,486.4,487.28,,Parent vocalizes,放进去,,,,0.92
E,98,487.52,489.64,,parent vocalization,嗯 没了 没了,,,,2.16
E,99,492.64,494.56,,Parent vocalizes,好再来一次,,,,1.96
E,100,495.36,503.36,,Parent vocalizes,parent singing,,,,8.04
E,101,503.36,504.48,,Parent vocalizes,放进去,,,,1.16
E,102,505.12,508.96,,Parent vocalizes,啊放进去，熊熊放进去呀,,,,3.88
E,103,511.08,514.4,,Parent vocalizes,哦放进去放进去，好，再来一个,,,,3.36
E,104,514.8,516.12,,Parent vocalizes,来，放进去,,,,1.36
E,105,521.36,523.44,,Parent vocalizes,嗯，哎哟，放进去,,,,2.12
E,106,523.52,524.36,infant vocalization,,qia呜,,,,0.88
E,107,526,527.4,,Parent vocalizes,这个放进去,,,,1.44
E,108,530.4,531.04,,Parent vocalizes,放在里面,,,,0.68
E,109,538.4,539.4,,Parent vocalizes,放进去,,,,1.04
E,110,541,543.16,,Parent vocalizes,这个，放进去,,,,2.2
E,111,549.8,551,,Parent vocalizes,放进去哦,,,,1.24
E,112,553.8,555.76,,Parent vocalizes,哦，没了？没？,,,,2
E,113,556.6,557.32,,Parent vocalizes,再按,,,,0.76
E,114,569.48,571,,Parent vocalizes,爱呀哎呀爱呀哎呀，你又拿出来啦？,,,,1.56
E,115,571,575.36,,parent vocalization,好 玩这个 转！,,,,4.4
E,116,578,580.36,,Parent vocalizes,吁，转转转转转，转！,,,,2.4
E,117,584.4,585.6,,Parent vocalizes,转,,,,1.24
E,118,588.8,590.2,,Parent vocalizes,转,,,,1.44
E,119,591.16,592.08,,Parent vocalizes,转,,,,0.96
E,120,595.28,596.96,,Parent vocalizes,拍拍，拍拍,,,,1.72
E,121,598.92,600.04,,Parent vocalizes,哦，不来了,,,,1.16
E,122,603.84,605.56,,Parent vocalizes,哟哟哟哟哟,,,,1.76
E,123,613.08,615.56,,Parent vocalizes,打电话摇摇摇,,,,2.52
E,124,616.4,617.48,,Parent vocalizes,打电话,,,,1.12
E,125,620.56,621.6,Infant vocalizes,,爸爸,,,,1.08
E,126,621.6,622.88,,Parent vocalizes,爸爸不在,,,,1.32
E,127,625.08,626.88,,Parent vocalizes,爸爸呢？爸爸哪儿去了？,,,,1.84
E,128,627.36,628.68,,Parent vocalizes,谢谢你哦 不要帮我撕掉了,,,,1.36
E,129,628.68,631.16,,Parent vocalizes,看这个【小名】 看书,,,,2.52
E,130,647.52,648.4,,Parent vocalizes,拿起,,,,0.92
E,131,650.16,650.88,,Parent vocalizes,套上去,,,,0.76
E,132,656.16,657.36,,Parent vocalizes,拿起来,,,,1.24
E,133,658.16,660.8,,Parent vocalizes,拿，呜呜呜拿起来，放这里,,,,2.68
E,134,662.32,663,,Parent vocalizes,哦放好，放好,,,,0.72
E,135,665.16,670.48,,Parent vocalizes,你要转吗？转，定好了定好了定好了,,,,5.36
E,136,673,677.88,,parent vocalization,呃？哦，又放掉啦？哦 放好,,,,4.92
E,137,677.88,683.44,,parent vocalization,转~！ 又上去了喏 哦 放进去放进去,,,,5.6
E,138,684.48,685.24,,Parent vocalizes,放进去,,,,0.8
E,139,687.8,691.04,,Parent vocalizes,放进去 那这个呢？哦放 放进去,,,,3.28
E,140,691.6,692.88,,parent vocalization,放,,,,1.32
E,141,694.52,696.44,,Parent vocalizes,哦，放好放好 还有呢？还有这个呢？,,,,1.96
E,142,698.16,700.04,,Parent vocalizes,这放好吗？,,,,1.92
T,15,0,0,ZBZJ34,0.04,"Video: ""L:\Studies\Mandarin walking\Videos\Videos\20150609-zbzj34\20150609-zbzj34-freeplay-c1\20150609-zbzj34-freeplay-c1.MTS""<BR>",,,,
E,1,0,0,,,,Dad,,,0.04
E,2,0,6.48,,parent vocalization,爸爸 给爸爸。,,,,6.52
E,3,2.36,2.36,,Parent vocalization,拿过来，哎，好。,,,,0.04
E,4,5.16,5.16,,Parent vocalization,嘿，聪明,,,,0.04
E,5,7.44,9.44,,Parent vocalizes,哦 那个摇摇铃 嚓嚓嚓 拿过来,,,,2.04
E,6,9.44,11.16,,parent vocalization,摇摇铃 嚓嚓嚓拿过来,,,,1.76
E,7,11.16,15.12,,,他都懂得你看 我叫他拿哪个他就拿哪个,,,others,4
E,8,15.12,17.12,,parent vocalization,来来来 嚓嚓嚓给爸爸 好,,,,2.04
E,9,17.52,30.48,,Parent vocalizes,把书书拿过来，那本书书，那本书书，哎把书书拿过来，对呀就是那本，好极了，好极了，完美，来，给爸爸，给爸爸，给爸爸，好，奥哟 聪明聪明,,,,13
E,10,30.48,39.08,,parent vocalization,好 我们把这个小锤子放好去，放好它，放篮子里去，放篮子里去，咦，放篮子里,,,,8.64
E,11,40.4,44.6,,Parent vocalizes,哦 那么把小车子拿过来，小车车拿过来，小车车，车车拿过来,,,,4.24
E,12,45.6,46.72,,Parent vocalizes,哪一部车子,,,,1.16
E,13,47.44,50,,Parent vocalizes,哎，聪明！来，给爸爸,,,,2.6
E,14,52.92,53.52,,Parent vocalizes,给爸爸,,,,0.64
E,15,54,55.04,,Parent vocalizes,爸爸让它开,,,,1.08
E,16,58.68,61.96,,parent vocalization,给爸爸 爸爸让它开,,,,3.32
E,17,62.44,63.76,,Parent vocalizes,呜呜呜呜,,,,1.36
E,18,69,72.16,,parent vocalization,耶啊 再来,,,,3.2
E,19,78.4,83.72,,Parent vocalizes,哎，好，车车放过去，把车车放好，车车放好 去拿球过来，拿球过来，,,,,5.36
E,20,83.72,93.92,,Parent vocalizes,球球给爸爸，球，球球是哪一个，球，拿着球，哎，拿着球给爸爸，对 球球给爸爸，球球给爸爸，聪明，好嘞,,,,10.24
E,21,94.24,96.72,,Parent vocalizes,好 我们把象鼻头放好，象鼻头放进去,,,,2.52
E,22,106.64,108.76,,parent vocalization,车车放好它去,,,,2.16
E,23,112.4,116.32,,Parent vocalizes,哎哟，小虫虫，小虫虫，呼 小虫虫给爸爸,,,,3.96
E,24,119.04,121.68,,parent vocalization,hin hin hin hin,,,,2.68
E,25,128.16,129.8,,parent vocalization,【名字】来,,,,1.68
E,26,141.76,144.08,,parent vocalization,来 看好,,,,2.36
E,27,150.8,163.88,,Parent vocalizes,好，把小熊熊帮爸爸拿过来，小熊熊帮爸爸拿过来，小熊，小熊在哪里，哎，聪明！好！拍手拍手拍手！拍手！,,,,13.12
E,28,164.52,165.96,,Parent vocalizes,哦，小车车，小车车爸爸来开,,,,1.48
E,29,172.84,185.6,,parent vocalization,小石头，大象鼻头给爸爸，大象鼻子，大象鼻头，小石头，小石头，小石头，小石头大象鼻子给爸爸,,,,12.8
E,30,185.6,195.56,,parent vocalization,大象鼻子，大象鼻子给爸爸，哪一个 大象鼻子，哪一个是大象鼻子，想想清楚，大象鼻子，大象鼻子哪一个，大象鼻子哪一个，大象鼻子哪一个，这是书书,,,,10
E,31,195.56,198.64,,parent vocalization,这是书书 大象鼻子哪一个,,,,3.12
E,32,198.72,207,,Parent vocalizes,放好它，把书书放进去，放好，哎乖囡 好 大象鼻子给爸爸，大象给爸爸，大象鼻子，,,,,8.32
E,33,212.6,214.88,,Parent vocalizes,好书书，书书给爸爸,,,,2.32
E,34,216.4,219.28,,Parent vocalizes,呼....哎！,,,（scare the baby),2.92
E,35,219.28,221.4,Infant vocalizes,,screaming,,,,2.16
E,36,221.4,222.8,,parent vocalization,嘿嘿,,,,1.44
E,37,222.8,224.08,infant vocalization,,嘿嘿嘿,,,,1.32
E,38,224.72,229.96,,Parent vocalizes,小石头，哟，夹子也拿过来啦,,,,5.28
E,39,236.8,238.56,,Parent vocalizes,哦，积木啊，来，给爸爸,,,,1.8
E,40,238.56,241.28,infant vocalization,,嗯 嗯 嗯,,,,2.76
E,41,242.32,244.12,,parent vocalization,这是什么啊,,,,1.84
E,42,244.4,281.48,,Parent vocalizes,parent singing 小苹果，最炫名族风,,,,37.12
E,43,281.48,282.12,,Parent vocalizes,喂 小石头,,,,0.68
E,44,284.4,286.16,,Parent vocalizes,玩什么东西啊 给爸爸看看,,,,1.8
E,45,288,292.2,,parent vocalization,哇偶，里面有歌的，哦，自己放歌的对吧,,,,4.24
E,46,292.2,294.88,,parent vocalization,给爸爸听听，好听吗,,,,2.72
E,47,299.68,304.84,,parent vocalization,哦~~ 听到里面有歌的对吧,,,,5.2
E,48,315.2,320.88,,Parent vocalizes,parent singing,,,,5.72
E,49,320.88,325,,parent vocalization,小石头 喂,,,,4.16
E,50,337.12,343.44,,Parent vocalizes,parent singing,,,,6.36
E,51,358.48,366.48,,Parent vocalizes,噢噢噢噢噢噢噢噢噢噢噢.....爸爸填 填卷子了,,,,8.04
E,52,361.72,363.36,infant vocalization,,诶诶,,,,1.68
E,53,368.12,368.12,,,,,,Condition shift,0.04
E,54,372.08,374.32,infant vocalization,,baby sneeze,,,,2.28
E,55,398,404,Infant vocalizes,,哎，哎，呃咦呜,,,,6.04
E,56,417.88,418.56,Infant vocalizes,,呃,,,,0.72
E,57,419.12,421.04,,Parent vocalizes,爸爸要写字，自己去玩,,,,1.96
E,58,424.48,425.84,,Parent vocalizes,宝宝快去,,,,1.4
E,59,438.08,439.88,Infant vocalizes,,mama...en,,,,1.84
E,60,441.24,443.4,,Parent vocalizes,给我给我给我,,,,2.2
E,61,444.08,445.72,Infant vocalizes,,呃 呃  诶,,,,1.68
E,62,454.4,455.76,,Parent vocalizes,爸爸要写东西,,,,1.4
E,63,456.64,457.8,Infant vocalizes,,呃啊啊,,,,1.2
E,64,457.16,460.04,,parent vocalization,笔不能拿 笔能拿吗？宝宝说笔能拿吗？,,,,2.92
E,65,460.04,462.2,,parent vocalization,嗯 啊 喂,,,,2.2
E,66,463.28,467.04,,Parent vocalizes,no no no no.....哦呵，我们写东西,,,,3.8
E,67,473.96,475.2,Infant vocalizes,,en ai mia,,,,1.28
E,68,479.8,480.6,Infant vocalizes,,en ai,,,,0.84
E,69,504.96,508.28,Infant vocalizes,,嗯诶诶 呃 哎,,,,3.36
E,70,511.12,512.8,,Parent vocalizes,哦，小熊，好的,,,,1.72
E,71,525,529.56,,Parent vocalizes,呃呃呃...不要撕它，撕坏了老师不开心的，老师要生气的，自己玩去,,,,4.6
E,72,559.2,561.04,,Parent vocalizes,嘿嘿嘿,,,,1.88
E,73,561.76,577.8,,Parent vocalizes,哎哇，哎哇，哎哇，哎哇，哎呀，哎呀，呜，呃呃，这么好玩，吁吁哈哈哈，哎哈哈爸爸写字，爸爸写字，奥乖，爸爸写字，爸爸写字了，爸爸写字,,,,16.08
E,74,578.36,578.84,Infant vocalizes,,呃,,,,0.52
E,75,581.44,583.24,Infant vocalizes,,mam 呃,,,,1.84
E,76,596.6,598.92,,Parent vocalizes,爸爸写字，后面一张，后面一张，后面,,,,2.36
E,77,599.88,602.8,,Parent vocalizes,哦，同意或不同意,,,,2.96
E,78,626,630.88,,Parent vocalizes,阿哥，阿哥，阿哥,,,,4.92
E,79,632.08,635,infant vocalization,,啊啊啊 诶诶,,,,2.96
E,80,632.08,637.44,,Parent vocalizes,爸爸要写字，哦，憋一憋等会等会，,,,,5.4
E,81,637.16,639.4,,parent vocalization,要便便了,,,,2.28
T,16,0,0,ZBZJ38-freeplayc2,0.04,"Video: ""L:\Studies\Mandarin walking\Videos\Videos\20150702-zbzj38\20150702-zbzj38-freeplay-c2\20150702-zbzj38-freeplay-c2.MTS""<BR>",,,,
E,1,0,0,,,,Mom,,,0.04
E,2,49.24,56.76,,parent vocalization,什么声音？什么声音啊？摄像机， 摄像机， 对吧,,,,7.56
E,3,86.08,89.72,,parent vocalization,小熊 ，小熊喏,,,,3.68
E,4,89.72,91,,parent vocalization,小熊,,,,1.32
E,5,92.04,94.4,,parent vocalization,小熊,,,,2.4
E,6,96.24,101.92,,parent vocalization,拍手 拍手 拍手 拍手 拍手,,,,5.72
E,7,106.8,110.32,,parent vocalization,拍手来 拍手 拍手,,,,3.56
E,8,131.92,133.28,,parent vocalization,摇一摇,,,,1.4
E,9,153.48,154.6,,parent vocalization,敲敲,,,,1.16
